app_id,review_id,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,repliedAt,appVersion,scraped_at,sentiment_compound,sentiment_category,data_source
com.supercell.clashofclans,078ab073-28ad-42a5-a09d-6c7debb03aa2,TMKuchiyuseTM,amazing,5,0,17.360.31,2025-08-29 16:32:01,None,17.360.31,2025-08-30T17:38:46.367159,0.5859,positive,current
com.supercell.clashofclans,8325daab-3afb-4774-b38d-911ccb044fce,Divya S,Please give me the diamonds and coins,5,0,17.360.31,2025-08-29 16:26:58,None,17.360.31,2025-08-30T17:38:46.367159,0.3182,mixed_positive,current
com.supercell.clashofclans,38e03a4e-1ad9-4add-ba6f-42881a0e862d,Rafsin Khan,nice,5,0,17.360.31,2025-08-29 16:26:39,None,17.360.31,2025-08-30T17:38:46.367159,0.4215,mixed_positive,current
com.supercell.clashofclans,d8f4f235-fd21-4fb2-8faa-78bcaded536d,Amit Kumar,I like the game,5,0,,2025-08-29 16:25:52,None,,2025-08-30T17:38:46.367159,0.3612,mixed_positive,current
com.supercell.clashofclans,eed44ec1-b9a7-418c-a45d-08e7858fd559,far gaung,good game,5,0,17.360.32,2025-08-29 16:23:27,None,17.360.32,2025-08-30T17:38:46.367159,0.4404,mixed_positive,current
com.supercell.clashofclans,d356f53c-1673-4559-b464-53006a09f3e4,Mohamad Aleh,Good Nice,5,0,17.360.28,2025-08-29 16:22:00,None,17.360.28,2025-08-30T17:38:46.367159,0.6908,positive,current
com.supercell.clashofclans,f2be6a65-b1f5-425f-b20c-0869d50470c9,Jay Kumar Vishwakarma,Playing Since 12 years...,5,0,15.352.8,2025-08-29 16:21:41,None,15.352.8,2025-08-30T17:38:46.367159,0.2023,mixed_positive,current
com.supercell.clashofclans,eeefe1bd-28bf-408d-bf4e-8f565b277646,Pauljustine Bianes,good game!,5,0,17.360.32,2025-08-29 16:20:13,None,17.360.32,2025-08-30T17:38:46.367159,0.4926,mixed_positive,current
com.supercell.clashofclans,ad30b53f-608a-4b0e-9a2f-a87ca637dd61,Abhi nav,this game is amazing ✨,5,0,,2025-08-29 16:20:05,None,,2025-08-30T17:38:46.367159,0.7269,positive,current
com.supercell.clashofclans,53ec192b-cf5a-470f-b5c3-41366665877f,Dhanmaya Salami,this game is very good,5,0,17.360.32,2025-08-29 16:15:23,None,17.360.32,2025-08-30T17:38:46.367159,0.4927,mixed_positive,current
com.supercell.clashofclans,43dcce48-a536-490b-b915-7981a3cb66ac,Raymund Bernados,"""Just keep updating, nothing has changed yet."" sige lag update pero Wala parin pinag bago Ang pangit laruin.",1,0,17.360.31,2025-08-29 16:14:54,None,17.360.31,2025-08-30T17:38:46.367159,-0.34,mixed_negative,current
com.supercell.clashofclans,d8534680-7a26-472e-9771-23ccfac76f15,Muhammad Haziq,game paling teruk rating 1 star je signal macam khinzir,1,0,17.360.31,2025-08-29 16:12:37,None,17.360.31,2025-08-30T17:38:46.367159,0.0,neutral,current
com.supercell.clashofclans,aebba602-b2cc-49c7-9bed-16149f969a1c,Sharvari Gaware,it'd an good game,5,0,17.360.32,2025-08-29 16:05:56,None,17.360.32,2025-08-30T17:38:46.367159,0.4404,mixed_positive,current
com.supercell.clashofclans,491d8002-8e78-4e31-afeb-596fe5cbde8d,K B GAMING,"I've got a great recommendation for boosting the game's popularity and engagement, pls add profile photo feature through which players can show their pics on their profiles. Thank you.",5,0,17.126.37,2025-08-29 16:04:44,None,17.126.37,2025-08-30T17:38:46.367159,0.9371,positive,current
com.supercell.clashofclans,133aa4dc-d246-4f1a-b916-97734aaddbff,Farhad Dakoo,بسیار عالی,5,0,17.360.31,2025-08-29 16:03:26,None,17.360.31,2025-08-30T17:38:46.367159,0.0,neutral,current
com.supercell.clashofclans,af9be634-7a4e-458f-bd1c-21b9261d152a,Ayanika Talukdar,super game 🎮,5,0,17.360.32,2025-08-29 16:02:49,None,17.360.32,2025-08-30T17:38:46.367159,0.5994,positive,current
com.supercell.clashofclans,2d30c2b7-bf1b-49a5-9194-a91a5945297c,Wassup Wazzup,terible after sales support game support unreachable. no reply for a long time,1,1,,2025-08-29 16:02:37,None,,2025-08-30T17:38:46.367159,0.4939,mixed_positive,current
com.supercell.clashofclans,db9ac5b2-fa1c-4cb9-b622-6c574bb624cb,Moutasim Khan,good,4,0,17.360.32,2025-08-29 16:00:38,None,17.360.32,2025-08-30T17:38:46.367159,0.4404,mixed_positive,current
com.supercell.clashofclans,87eabd28-3431-43c4-b875-04244f870df5,Md Al Hasan,"Clash of Clans is an exciting and well-designed strategy game that rewards patience, planning, and teamwork. It’s perfect for players who enjoy building, strategy, and competitive multiplayer, but it requires good time management to avoid becoming too addictive.",5,0,17.360.28,2025-08-29 15:56:40,None,17.360.28,2025-08-30T17:38:46.367159,0.8402,positive,current
com.supercell.clashofclans,ddb66100-993b-488a-b034-71a4f03f0f85,Sambhav Acharya,Very Good Game For Times When You Are Bored.,4,0,17.360.32,2025-08-29 15:55:58,None,17.360.32,2025-08-30T17:38:46.367159,0.2716,mixed_positive,current
com.supercell.clashofclans,11181a15-87cd-41cf-b563-dcbcb9fc0b6e,Yoges Waran,Vvvvvvvv nice game....i love it...I been play this game 17/8/2014 until now I play this game...I have 6 account all in the name BLACK MAFIA ....TQ,5,0,15.352.6,2025-08-29 15:53:37,None,15.352.6,2025-08-30T17:38:46.367159,0.8957,positive,current
com.supercell.clashofclans,0c5f38ec-7bae-408a-b07a-f0428bbd38e6,adarsh tripathi,best,5,0,17.360.32,2025-08-29 15:50:57,None,17.360.32,2025-08-30T17:38:46.367159,0.6369,positive,current
com.supercell.clashofclans,7da1d834-0577-44f7-90e8-c232bc1207c5,Sandesh Neupane,good,5,0,17.360.32,2025-08-29 15:46:58,None,17.360.32,2025-08-30T17:38:46.367159,0.4404,mixed_positive,current
com.supercell.clashofclans,d687420b-5102-453e-805d-5c62a588bec0,Veena Patil,best game,5,0,17.360.31,2025-08-29 15:46:32,None,17.360.31,2025-08-30T17:38:46.367159,0.6369,positive,current
com.supercell.clashofclans,54ca6301-6c9f-4b7a-bb1a-e68496fd2062,Shahmeer Khan,nice 😌😌,5,0,,2025-08-29 15:45:00,None,,2025-08-30T17:38:46.367159,0.7906,positive,current
com.supercell.clashofclans,8bcb1457-e486-4a6c-9316-d88f5c39bbcc,Genie Amoguis,nice to meet new friends in this game,5,0,,2025-08-29 15:43:45,None,,2025-08-30T17:38:46.367159,0.7096,positive,current
com.supercell.clashofclans,b11fbe48-d660-4501-ba0f-154e254d0c9a,Reymar Paparon,great.,5,0,17.360.31,2025-08-29 15:37:11,None,17.360.31,2025-08-30T17:38:46.367159,0.6249,positive,current
com.supercell.clashofclans,462471c3-2ed1-40c9-b39a-4981186a96e9,M Iqrar,best,5,0,17.360.31,2025-08-29 15:36:20,None,17.360.31,2025-08-30T17:38:46.367159,0.6369,positive,current
com.supercell.clashofclans,33f18d63-29ac-428f-99eb-643f9f5c6fb9,Nafi Nafi GAMING,This is my favorite game ever,5,0,17.360.28,2025-08-29 15:34:24,None,17.360.28,2025-08-30T17:38:46.367159,0.4588,mixed_positive,current
com.supercell.clashofclans,3d08021e-2a66-48cb-bdb3-92af86240671,Raja Khan,Best game in my life and very oldest game clash of clan. my favourite game. My fast install in this game. No game my love and my heart my patience.no hack no glitch in fair game.i love coc I love supercell. My ID name spartan and my clan name INFINITY WAR 19 LEVEL join now,5,1,17.360.31,2025-08-29 15:31:14,None,17.360.31,2025-08-30T17:38:46.367159,0.955,positive,current
com.supercell.clashofclans,c0b9c6be-b6c9-474d-a1de-d8907c3fd7d0,Mario JR. Viray,i love this game i played it for almost 5 years and i didnt want to dellete it in my phone because this the only game that i can relaxed its fun and enjoyed .. i loved it,5,0,17.360.32,2025-08-29 15:29:24,None,17.360.32,2025-08-30T17:38:46.367159,0.9642,positive,current
com.supercell.clashofclans,715a2232-70df-43fa-aafd-bec78a0c4338,Rushikesh Garud,best experience,5,0,17.360.28,2025-08-29 15:21:17,None,17.360.28,2025-08-30T17:38:46.367159,0.6369,positive,current
com.supercell.clashofclans,8ffab4cc-08d6-428b-aa42-157f302a6190,Shehryar Muhammad,best,5,0,,2025-08-29 15:18:40,None,,2025-08-30T17:38:46.367159,0.6369,positive,current
com.supercell.clashofclans,a3f8814a-a33c-4cc2-82ee-7c887e4356cd,Huzu Secret424,👍,4,0,17.360.31,2025-08-29 15:14:31,None,17.360.31,2025-08-30T17:38:46.367159,0.0,neutral,current
com.supercell.clashofclans,42f3c109-9f7b-4fb2-bcac-e88c2e6b7c9d,Gduud Hh,very nice,5,0,,2025-08-29 15:13:31,None,,2025-08-30T17:38:46.367159,0.4754,mixed_positive,current
com.supercell.clashofclans,424aa520-34da-4851-b9d3-9e1dcf3d617d,Maruf Lam,Give me different advantage and facility...Reason i am an ancient Player while Clash of clans coming initially,5,0,17.360.31,2025-08-29 15:12:19,None,17.360.31,2025-08-30T17:38:46.367159,0.25,mixed_positive,current
com.supercell.clashofclans,f496cd3f-9695-492e-8f63-2da8488b68cb,Noah L.,I'm trash at this game,5,0,,2025-08-29 15:08:42,None,,2025-08-30T17:38:46.367159,0.0,neutral,current
com.supercell.clashofclans,cd4dc0d9-2a38-4886-9d88-f1ae938d9302,Crisanthony Reables,since 2013💪 more event to come,5,0,,2025-08-29 15:07:39,None,,2025-08-30T17:38:46.367159,0.0,neutral,current
com.supercell.clashofclans,2ea7a595-74bb-4b15-a7aa-771acf8abdaa,Nafees Shadman,"Honestly, I get the OG players frustration of removing the training time but I am really happy with it. Now all I want is give us the ability to use Heroes while upgrading them.",4,0,17.360.31,2025-08-29 15:07:36,None,17.360.31,2025-08-30T17:38:46.367159,0.9359,positive,current
com.supercell.clashofclans,9819ca79-be10-466d-bd90-8847539244b6,Murshida Parvin,"Personally,I love this game.",5,0,,2025-08-29 15:04:47,None,,2025-08-30T17:38:46.367159,0.6369,positive,current
com.supercell.clashofclans,b0e58419-db38-420b-acab-b6d86f0407a6,Hibro Dhanada,nice,5,0,17.360.31,2025-08-29 15:02:57,None,17.360.31,2025-08-30T17:38:46.367159,0.4215,mixed_positive,current
com.supercell.clashofclans,168560dd-332c-435b-ba7a-c7b4f353ff5f,Mohd Ghouse,OG GAME,5,0,,2025-08-29 14:53:48,None,,2025-08-30T17:38:46.367159,0.0,neutral,current
com.supercell.clashofclans,daeb95a8-6ca9-4990-9f4b-182b6a942f43,Abdul Haiman,the best game ever,5,0,17.360.31,2025-08-29 14:48:00,None,17.360.31,2025-08-30T17:38:46.367159,0.6369,positive,current
com.supercell.clashofclans,dc42ad42-b465-41b2-b73a-17fcb83cd9cc,GAUTAM,nice game i play many years ago now I am back,1,0,,2025-08-29 14:46:26,None,,2025-08-30T17:38:46.367159,0.6369,positive,current
com.supercell.clashofclans,a9525a84-4eba-4727-85ff-02069e88c9cd,bagyi maung,my crazy game,5,0,,2025-08-29 14:45:20,None,,2025-08-30T17:38:46.367159,-0.34,mixed_negative,current
com.supercell.clashofclans,5b1ab697-d903-4078-9805-648c083524cf,Paula Ceas,the best,5,0,17.360.31,2025-08-29 14:38:25,None,17.360.31,2025-08-30T17:38:46.367159,0.6369,positive,current
com.supercell.clashofclans,debc38a2-ffcf-4ad3-915e-0bc0b6382043,atiqur rahman rajon,I love this games .... Almost 12 years I am playing this games...,5,0,17.360.31,2025-08-29 14:38:20,None,17.360.31,2025-08-30T17:38:46.367159,0.7184,positive,current
com.supercell.clashofclans,f2f573e6-d2df-455c-981b-835261c0e893,Zillu Rahman,nice,5,0,,2025-08-29 14:36:05,None,,2025-08-30T17:38:46.367159,0.4215,mixed_positive,current
com.supercell.clashofclans,9ff15bf8-6e0c-4c13-803d-dfab15ac8251,Angelo Sison,minor can't attack friendly challenge fixed this bug for better gaming,2,0,17.360.31,2025-08-29 14:27:56,None,17.360.31,2025-08-30T17:38:46.367159,0.3826,mixed_positive,current
com.supercell.clashofclans,4e2a911e-6881-4eae-9deb-e665180738e0,Vijayendra N,"I'm having issues while attacking friendly challenge and the game will reload everytime and says exactly like this , Error! Client and server are out of sync! Please check if your application store has a new version available to improve reliability RELOAD GAME. im using updated versions, and i deleted the game twice and reinstated it but still happening the same issue i can attack friendly challenge im my clan and with my own id also.",3,0,17.360.31,2025-08-29 14:26:56,None,17.360.31,2025-08-30T17:38:46.367159,0.6038,positive,current
com.supercell.clashofclans,53781cbb-7190-4a96-bf21-ae6f2627c0d0,Karla Basa,been playing this game for a long time and it has a good quality.,5,0,17.360.31,2025-08-29 14:26:00,None,17.360.31,2025-08-30T17:38:46.367159,0.5719,positive,current
com.supercell.clashofclans,e999349b-0672-42d8-9194-5d48851b34af,Rusty Frederick,it says their is maybe new version it won't let me atk my own base,3,0,17.360.31,2025-08-29 14:25:52,None,17.360.31,2025-08-30T17:38:46.367159,0.0,neutral,current
com.supercell.clashofclans,3e0feb12-15e2-4cf6-8232-9b33a063aada,A Google user,"this is a worst game ever i played. there is no reply from game support if you have any problem. just dont play this game , in future you may loose you id and coc support won't help you at all",1,0,17.360.31,2025-08-29 14:23:07,None,17.360.31,2025-08-30T17:38:46.367159,-0.7779,negative,current
com.supercell.clashofclans,b38397ed-37ff-4828-b6af-bceff927a62c,Arsya,The best,5,0,17.360.31,2025-08-29 14:22:33,None,17.360.31,2025-08-30T17:38:46.367159,0.6369,positive,current
com.supercell.clashofclans,f220f92b-e1e7-4d99-81a1-f0feca39b738,Md Nesar,Favourite game of all time,5,0,17.360.31,2025-08-29 14:20:34,None,17.360.31,2025-08-30T17:38:46.367159,0.0,neutral,current
com.supercell.clashofclans,73dba1f4-77c7-411b-b0a5-2a228127ca55,Zachary McKinney,second time downloading coc ITS GREAT/ADDICTING IN A GOOD WAY!!!,5,0,17.360.31,2025-08-29 14:20:26,None,17.360.31,2025-08-30T17:38:46.367159,0.6714,positive,current
com.supercell.clashofclans,33fa5971-8583-4c61-9a22-6adc5405714c,Mohit,this game is very good,5,0,17.360.31,2025-08-29 14:20:02,None,17.360.31,2025-08-30T17:38:46.367159,0.4927,mixed_positive,current
com.supercell.clashofclans,c627ed81-761a-4c56-b2aa-fd18ca9b45e7,INDIKA SARA,very good,5,0,17.360.28,2025-08-29 14:19:47,None,17.360.28,2025-08-30T17:38:46.367159,0.4927,mixed_positive,current
com.supercell.clashofclans,520fb3dc-9783-4a0d-ba24-a183da991da2,Deepak Singh,"till now its a best strategic game, clan community is well designed. time to time event with different skins are also great.",4,0,17.360.31,2025-08-29 14:18:28,None,17.360.31,2025-08-30T17:38:46.367159,0.886,positive,current
com.supercell.clashofclans,2751ef20-f2ab-44ae-9722-1edcca090427,Priyanshu kumar,very very nice game of class of clan,5,0,,2025-08-29 14:17:56,None,,2025-08-30T17:38:46.367159,0.5222,positive,current
com.supercell.clashofclans,11a955a1-e689-4394-a9b7-e6497cea43a1,Reetika Singhal,Best game ever made in the history of games.,5,0,17.360.31,2025-08-29 14:17:55,None,17.360.31,2025-08-30T17:38:46.367159,0.6369,positive,current
com.supercell.clashofclans,4f6cb340-a528-4fb9-96be-b8ab70a25ae9,Luis,the first time I saw it I thought it was trush but when I played it was so good and addictive game,4,0,17.360.31,2025-08-29 14:17:16,None,17.360.31,2025-08-30T17:38:46.367159,0.8486,positive,current
com.supercell.clashofclans,f6789c16-e2b0-45c1-ac62-60cc07888603,Monoj Mondal,good game for 8 years,5,0,,2025-08-29 14:06:36,None,,2025-08-30T17:38:46.367159,0.4404,mixed_positive,current
com.supercell.clashofclans,75c50e4c-da45-447b-b49d-6356d3978307,Siam Ahmed,Good game,4,0,,2025-08-29 13:58:30,None,,2025-08-30T17:38:46.367159,0.4404,mixed_positive,current
com.supercell.clashofclans,71306713-610f-41f6-9184-b8ef5bc2475e,Tanvir Ahmed,best game,5,0,17.360.28,2025-08-29 13:58:18,None,17.360.28,2025-08-30T17:38:46.367159,0.6369,positive,current
com.supercell.clashofclans,f3167346-3eb8-4724-ada4-e800628b438f,Saidur Rahaman,that's game is very nice,5,0,17.360.31,2025-08-29 13:49:01,None,17.360.31,2025-08-30T17:38:46.367159,0.4754,mixed_positive,current
com.supercell.clashofclans,afa52489-6a40-45ca-addb-995c8d1fb773,Sovan Sahu,good game,5,0,17.360.28,2025-08-29 13:48:31,None,17.360.28,2025-08-30T17:38:46.367159,0.4404,mixed_positive,current
com.supercell.clashofclans,c2271bb1-aa5a-4a2b-a900-7704a2fd72db,Sambhaji Shinde,good,3,0,17.360.28,2025-08-29 13:48:29,None,17.360.28,2025-08-30T17:38:46.367159,0.4404,mixed_positive,current
com.supercell.clashofclans,3092a8d6-4ae7-4d23-a538-0687e9ff9996,Ross Macpherson,"Yet another minor game upgrade & I get locked out for days yet again! Grr...! Played off & on about 12 years (OMG!) lots of changes & recent yrs seems desperate to add more content to keep players engaged but has opposite effect for casual player, imo, as unless hard core just becomes endless mind numbing churn & returning players say it's changed too much with all these events so they go do something else. Also excess Clan pressure to perform or get kicked. No clan game is restricted & boring",4,0,17.360.28,2025-08-29 13:42:40,None,17.360.28,2025-08-30T17:38:46.367159,-0.9182,negative,current
com.supercell.clashofclans,72d6a76b-66ce-4d8a-b901-40aa64bffc3a,Eyashin Hossein,really BEAUTIFUL GAME,5,0,17.360.31,2025-08-29 13:42:36,None,17.360.31,2025-08-30T17:38:46.367159,0.7119,positive,current
com.supercell.clashofclans,0dfcaa81-6043-46de-9f0c-c96086246b72,Reni Desai,Awesome Addictive... Game For Ever...,5,0,17.360.31,2025-08-29 13:40:44,None,17.360.31,2025-08-30T17:38:46.367159,0.6249,positive,current
com.supercell.clashofclans,1489ce96-a81a-44d7-a069-686c954d392a,Vishva ratha,super,5,0,,2025-08-29 13:39:01,None,,2025-08-30T17:38:46.367159,0.5994,positive,current
com.supercell.clashofclans,4cd5e047-1eab-4739-a442-cc18b241a4a2,Vineet Singh,good,5,0,17.360.31,2025-08-29 13:36:53,None,17.360.31,2025-08-30T17:38:46.367159,0.4404,mixed_positive,current
com.supercell.clashofclans,69f7bf25-af39-43df-aa81-099c520a334a,jan khu,Strategic,5,0,17.360.31,2025-08-29 17:49:37,None,17.360.31,2025-08-30T17:52:11.069328,0.0,neutral,current
com.supercell.clashofclans,b494a28f-86f1-4a35-8c84-7c87ee956041,Peter Zalukhu,ancak bana,5,0,17.360.31,2025-08-29 17:48:52,None,17.360.31,2025-08-30T17:52:11.069328,0.0,neutral,current
com.supercell.clashofclans,b55e4785-aa80-45dd-84c2-a99e51b68e0f,Ajay Biju,Troops taking so eilix,5,0,17.360.31,2025-08-29 17:44:48,None,17.360.31,2025-08-30T17:52:11.069328,0.0,neutral,current
com.supercell.clashofclans,80967b1b-3d23-4cad-8020-ae4f288fa6c6,MY DEVICE,nice game,5,0,,2025-08-29 17:43:09,None,,2025-08-30T17:52:11.069328,0.4215,mixed_positive,current
com.supercell.clashofclans,9f6610da-df9a-4a72-81db-9b6306aab815,Johnny Responte,very satisfide,5,0,,2025-08-29 17:41:36,None,,2025-08-30T17:52:11.069328,0.0,neutral,current
com.supercell.clashofclans,9ebdefa3-9a74-4894-9b89-7e971cfe1beb,Kanaya Setiawan,terlalu sering gangguan saat menyerang,2,0,17.360.32,2025-08-29 17:41:29,None,17.360.32,2025-08-30T17:52:11.069328,0.0,neutral,current
com.supercell.clashofclans,3ee013ac-01f4-4b93-98a5-114c1c3b48dd,Shreyashhh,Missing old coc,2,0,,2025-08-29 17:40:32,None,,2025-08-30T17:52:11.069328,-0.296,mixed_negative,current
com.supercell.clashofclans,1a034e89-e155-4c0e-b0e8-78db37433914,Nicole Simpson,the game is fun but there are some things that suck 1: literally like once a week everytime it needs an update like how many updates we barely get anything from them 2:sometimes WiFi makes me disconnect during a fight and it won't let me rejoin the fight to do anything won't even let me spectate and also it won't let me battle so pls fix this,4,0,17.360.32,2025-08-29 17:39:08,None,17.360.32,2025-08-30T17:52:11.069328,0.2235,mixed_positive,current
com.supercell.clashofclans,ae6b9392-976b-4178-bfd6-dac05f2cbe37,You Click,"It crashed each time i open, so i take my 2 stars for now untill the bug fixed",4,0,17.360.32,2025-08-29 17:37:38,None,17.360.32,2025-08-30T17:52:11.069328,0.0,neutral,current
com.supercell.clashofclans,6d8548f5-8ea6-4ed5-b8de-fc77847d73d8,David Erasmus,it's very fun,4,0,17.360.32,2025-08-29 17:33:22,None,17.360.32,2025-08-30T17:52:11.069328,0.5563,positive,current
com.supercell.clashofclans,a4f65b1b-3abd-4205-afc5-bb0610a75780,Mdhossan Mdhossan,good game,5,0,17.360.31,2025-08-29 17:25:16,None,17.360.31,2025-08-30T17:52:11.069328,0.4404,mixed_positive,current
com.supercell.clashofclans,391be6cb-c0c5-4a77-8f44-cef7e14febf5,Chrys zander Dema-ala,good game makes other games look bad,5,0,17.360.32,2025-08-29 17:23:44,None,17.360.32,2025-08-30T17:52:11.069328,-0.1531,mixed_negative,current
com.supercell.clashofclans,2c5f1e2f-f01c-43e0-9f72-d9160ffaffec,H.M. Ananda,damn good,5,0,17.360.31,2025-08-29 17:19:56,None,17.360.31,2025-08-30T17:52:11.069328,0.0516,neutral,current
com.supercell.clashofclans,ea58bf5c-7885-48f1-86b1-adaa9c640b48,Amin Reza Motefaker,بازی خوبیه ولی اگر به ارز دیجیتال تبدیل می‌شد و جم ارزش جهانی پیدا می‌کرد طرفداران بیشتری پیدا می‌کرد. ارزش جهانی بازی هم بالا می‌رفت مثل بازیهای دیگه,4,0,17.360.32,2025-08-29 17:18:40,None,17.360.32,2025-08-30T17:52:11.069328,0.0,neutral,current
com.supercell.clashofclans,a9d67158-859b-4b36-bdc5-5d476fbbbd82,Sandeep Yadav,i can't open my game now,4,0,17.360.31,2025-08-29 17:18:36,None,17.360.31,2025-08-30T17:52:11.069328,0.0,neutral,current
com.supercell.clashofclans,69db8048-9ea8-4e3e-940b-900846c8d3a5,Arpit Mehta,wow nice aap sir,5,0,17.360.31,2025-08-29 17:18:29,None,17.360.31,2025-08-30T17:52:11.069328,0.765,positive,current
com.supercell.clashofclans,c5b7cc74-f0c9-4d8b-8fd4-5637375032e1,zoher quettawala,best,5,0,17.360.32,2025-08-29 17:17:40,None,17.360.32,2025-08-30T17:52:11.069328,0.6369,positive,current
com.supercell.clashofclans,fdf70d2c-f742-4a47-ac72-878d9b6cef74,Jc Nacario,"good game, enjoy",5,0,17.360.32,2025-08-29 17:13:21,None,17.360.32,2025-08-30T17:52:11.069328,0.7269,positive,current
com.supercell.clashofclans,b7009624-9708-4b18-b9cd-87cd16dca10f,Apurv Solanki,A patience level game,5,0,,2025-08-29 17:13:21,None,,2025-08-30T17:52:11.069328,0.0,neutral,current
com.supercell.clashofclans,10da2331-6e6c-4082-8d59-efc32c0a7442,Namsung Lepcha,enjoyable 😊 love it❤️❤️❤️,5,0,17.360.32,2025-08-29 17:12:25,None,17.360.32,2025-08-30T17:52:11.069328,0.9201,positive,current
com.supercell.clashofclans,2f633194-e914-4bc2-9f2c-04d5083c869e,Mojibur Gazi,this is exciting game wow it is our favourite game,5,0,,2025-08-29 17:09:43,None,,2025-08-30T17:52:11.069328,0.7906,positive,current
com.supercell.clashofclans,9fe6a8f7-238d-46d6-9ec0-ad68c00d6c59,anuja induwara,best,5,0,,2025-08-29 17:08:28,None,,2025-08-30T17:52:11.069328,0.6369,positive,current
com.supercell.clashofclans,b537ebc1-1717-4b58-acca-904f514d1532,Prince Khair Mangondato,nice,5,0,17.360.32,2025-08-29 17:08:18,None,17.360.32,2025-08-30T17:52:11.069328,0.4215,mixed_positive,current
com.supercell.clashofclans,a7073090-eb0d-4c8d-9c16-e5089530a1fa,MD.WASHKiM KHAN,nice gams,5,0,,2025-08-29 17:06:17,None,,2025-08-30T17:52:11.069328,0.4215,mixed_positive,current
com.supercell.clashofclans,942f1de9-14be-4c9a-8bd0-3871a61c7512,محمد هشام,Cool,5,0,17.360.31,2025-08-29 16:55:39,None,17.360.31,2025-08-30T17:52:11.069328,0.3182,mixed_positive,current
com.supercell.clashofclans,cd2800fb-808e-4bc8-a320-c5a7e14f9d73,Md.Habibur Rahman,They support সমকামিতা।,1,0,17.360.31,2025-08-29 16:52:21,None,17.360.31,2025-08-30T17:52:11.069328,0.4019,mixed_positive,current
com.supercell.clashofclans,e01f710a-618c-4d88-b2c9-e1f580846360,Karan Rana,game not opening 😔 almost 16 hours plus going to lose in war due to in-game error.these activities from supercell kills the spirit of game.,1,0,16.253.25,2025-08-29 16:48:53,None,16.253.25,2025-08-30T17:52:11.069328,-0.8632,negative,current
com.supercell.clashofclans,da1bb9ba-efa7-4676-8c82-d65b62665954,maryum rana,just too good super cell i love it i am playing clash of clans for four years and never got board. Super cell i think u did a great job,5,0,17.360.32,2025-08-29 16:47:48,None,17.360.32,2025-08-30T17:52:11.069328,0.9294,positive,current
com.supercell.clashofclans,321fc52b-d782-43be-aa06-29dacb728007,Lawrence Estrada,Soo cooooooooooll,5,0,17.360.31,2025-08-29 16:46:27,None,17.360.31,2025-08-30T17:52:11.069328,0.0,neutral,current
com.supercell.clashofclans,6b8386ec-60dd-42ec-9d1d-321be18124a2,Wiya Minkhant,I like that.,5,0,,2025-08-29 16:45:40,None,,2025-08-30T17:52:11.069328,0.3612,mixed_positive,current
com.supercell.clashofclans,fa6a866b-2f06-44d3-ab58-2a761bd7c3c8,Amarjeet Kaur,nice,4,0,17.360.32,2025-08-29 16:42:37,None,17.360.32,2025-08-30T17:52:11.069328,0.4215,mixed_positive,current
com.supercell.clashofclans,9dd6d498-767a-4570-b064-6b96492e9a27,Sulaiman 123,I love this game because I'm soo pro in this game,5,0,17.360.32,2025-08-29 16:39:06,None,17.360.32,2025-08-30T17:52:11.069328,0.6369,positive,current
com.supercell.clashofclans,1e9d4ad1-c122-4109-a405-625ee3ed69ea,Jahid Hasan,nice,4,0,17.360.32,2025-08-29 16:38:06,None,17.360.32,2025-08-30T17:52:11.069328,0.4215,mixed_positive,current
com.supercell.clashofclans,b667a665-b819-42f5-a48e-51469c5ca3da,Turna Biswas,this is one of the best strategy games I have ever played in my life. very much recommended please try,5,0,17.360.32,2025-08-29 16:36:38,None,17.360.32,2025-08-30T17:52:11.069328,0.8818,positive,current
com.supercell.clashofclans,879b6e9e-4413-4815-860c-57676840c542,Dena Gutierrez,great,4,0,17.360.31,2025-08-29 16:36:00,None,17.360.31,2025-08-30T17:52:11.069328,0.6249,positive,current
com.supercell.clashofclans,54fb83e0-390b-4ce5-9535-7ac9f3e10e32,Shubham,super,5,0,17.360.31,2025-08-29 16:33:18,None,17.360.31,2025-08-30T17:52:11.069328,0.5994,positive,current
com.supercell.clashofclans,078ab073-28ad-42a5-a09d-6c7debb03aa2,TMKuchiyuseTM,amazing,5,0,17.360.31,2025-08-29 16:32:01,None,17.360.31,2025-08-30T17:52:11.069328,0.5859,positive,current
com.supercell.clashofclans,8325daab-3afb-4774-b38d-911ccb044fce,Divya S,Please give me the diamonds and coins,5,0,17.360.31,2025-08-29 16:26:58,None,17.360.31,2025-08-30T17:52:11.069328,0.3182,mixed_positive,current
com.supercell.clashofclans,38e03a4e-1ad9-4add-ba6f-42881a0e862d,Rafsin Khan,nice,5,0,17.360.31,2025-08-29 16:26:39,None,17.360.31,2025-08-30T17:52:11.069328,0.4215,mixed_positive,current
com.supercell.clashofclans,d8f4f235-fd21-4fb2-8faa-78bcaded536d,Amit Kumar,I like the game,5,0,,2025-08-29 16:25:52,None,,2025-08-30T17:52:11.069328,0.3612,mixed_positive,current
com.supercell.clashofclans,eed44ec1-b9a7-418c-a45d-08e7858fd559,far gaung,good game,5,0,17.360.32,2025-08-29 16:23:27,None,17.360.32,2025-08-30T17:52:11.069328,0.4404,mixed_positive,current
